fecha,merval_cierre_ma_3,emae_tendencia_ciclo_ma_5,merval_apertura,emae_desestacionalizado_lag2,badlar_ma_3,emae_tendencia_ciclo_lag3,emae_tendencia_ciclo_hp_ema20,inflacion_lag2,emae_desestacionalizado_lag3,badlar_ma_5,base_monetaria_std20,tasa_prestamos_personales_ma_5,emae_desestacionalizado_hp_ema20,tc_mayorista_std20,emae_desestacionalizado_diff10,tasa_prestamos_personales_ma_3,merval_maximo_hp_rm20,emae_desestacionalizado_hp_rm20,emae_desestacionalizado_std20,emae_original_std20,tasa_prestamos_personales_std20,m1_std20,merval_minimo_spec_centroid,tc_minorista_std20,m2_transaccional_std20,emae_tendencia_ciclo_diff10,inflacion_diff10,merval_maximo_diff10,merval_cierre_hp_rm20,badlar_spec_centroid,badlar_std20,inflacion_hp_ema20,merval_cierre_diff3,merval_minimo_pct1,inflacion_hp_rm20,badlar_hp_ema20,merval_cierre_pct3,merval_cierre_std20,badlar_pct10,merval_apertura_std20,badlar_hp_rm20,tasa_prestamos_personales_spec_centroid,emae_original_lag2,m2_hp_ema20,m2_hp_rm20,tc_mayorista_pct1,inflacion_pct10,emae_tendencia_ciclo_pct10,emae_desestacionalizado_pct10,merval_cierre_diff1,merval_minimo_diff1,merval_cierre_pct1,merval_maximo_diff1,m2_std20,badlar_diff10,m2_transaccional_diff10,m2_pct10,emae_tendencia_ciclo_diff3,tc_mayorista_pct10,m2_spec_centroid,merval_apertura_+1
2024-08-22,1619256.75,146.4927316,1621075.625,147.6568824,40.083333333333336,146.4927316,0.1912403467594856,4.2,147.6568824,39.15,850069.7664389744,67.22200000000001,0.2299333375148933,4.904942620052686,0.0,66.71000000000002,50976.5,0.1475566000000014,0.3027797546111803,0.9725890241086664,2.324978551118852,419463.38136600825,0.0687179031976289,5.060650155888126,1176235.6925798682,0.0,0.0,87140.0,30264.6875,0.2417797520140913,1.0867208340001662,0.026338742785704,-79654.75,-0.0268002349812942,0.04,2.550872900903037,-0.0480695007926996,80842.80620393044,0.0884808013355593,81855.71614777419,2.606250000000003,0.1811450693393552,147.327539,234280.32466020435,-142694.29999999702,0.0009732051241364,0.0,0.0,0.0,-43655.75,-43340.0,-0.0269301131463253,-41220.0,600811.3293406721,3.3125,-2256982.750000004,-0.00365151738572,0.0,0.0092472109046695,0.1513459875215055,1577419.875
2024-08-23,1601820.9583333333,146.4927316,1577419.875,147.6568824,39.6875,146.4927316,0.1730269804014312,4.2,147.6568824,39.4,750184.7073782147,67.098,0.2080349244182286,5.055934787919672,0.0,66.20000000000003,42425.5,0.1106674500000224,0.2702849933951727,0.868209363257443,2.3053239868216657,396131.16428338765,0.070967327270686,4.955599809707526,1183185.1929051334,0.0,0.0,26450.0,56937.46875,0.2070802780083848,1.0702071476182435,0.0238302910918273,-52307.375,0.0022937965828149,0.0300000000000002,0.7811469103408442,-0.0315242397318467,81944.2918420855,0.0434056761268781,82173.97218839561,0.8156249999999972,0.1792577546186511,147.327539,84613.62707351893,-293303.8500000015,0.0020290620871861,0.0,0.0,0.0,29547.5,3610.0,0.0187315377904693,-6560.0,594097.6880956066,1.625,-1795595.5300000012,0.0038261944658732,0.0,0.0090457288196921,0.1432199497791774,1606967.375
2024-08-26,1592463.25,146.4927316,1606967.375,147.6568824,39.375,146.4927316,0.1565482203631916,4.2,147.6568824,39.525,663891.0300679442,67.27000000000001,0.1882220744736571,5.1547765279770905,0.0,67.46333333333335,50616.5,0.0737783000000149,0.2270848159564194,0.7294417680818739,2.357164387006817,393786.65971501736,0.0772182402543764,4.814965158126488,1191029.4636121218,0.0,0.0,24870.0,37738.03750000009,0.1863400623602592,1.0503562991959188,0.0215607395592725,-28073.125,0.0020159500957259,0.0199999999999995,0.028180537927426,-0.0173175912135499,81134.0435639733,0.0165837479270314,83294.09615510023,0.0187499999999971,0.1957544301614924,147.327539,369086.4244950935,72182.25,0.0009597435059114,0.0,0.0,0.0,-13964.875,3180.0,-0.0086902044293214,12080.0,557666.6977715741,0.625,-806171.1999999993,0.0119545944496144,0.0,0.0098422055052509,0.1416519008488869,1593002.5
2024-08-27,1605368.0,146.4927316,1593002.5,147.6568824,39.333333333333336,146.4927316,0.1416388660428822,4.2,147.6568824,39.6,576229.0944676783,67.126,0.170296162618996,5.202353718393365,0.0,67.82333333333337,33438.5,0.0368891500000074,0.1649732940581703,0.5299271587116393,2.1210625440552744,375910.51941293007,0.0862940219392872,4.791499353325444,1220286.477893314,0.0,0.0,18440.0,52288.77499999991,0.206911830045901,1.1408739364246951,0.0195073357917223,38714.25,0.0074338858661266,0.0100000000000006,2.117758581934339,0.024542767980529,77811.94327147331,0.0466988727858292,82563.70526047527,2.278125000000003,0.2078064736801991,147.327539,241247.0031146109,17643.39999999851,0.000705946811649,0.0,0.0,0.0,23131.625,11750.0,0.0145207713107795,-10440.0,513140.0740649721,1.8125,-675701.8399999999,0.007764736845838,0.0,0.0100177597226505,0.1731424741409167,1616134.125
2024-08-28,1608893.6666666667,146.4927316,1616134.125,147.6568824,39.16666666666666,146.4927316,0.128149450229273,4.2,147.6568824,39.4625,626166.7269357528,67.292,0.1540774804647924,5.169243327577585,0.0,67.95000000000003,33110.0,0.0,0.0,0.0,1.770838264184354,368340.1395712076,0.0805577225135974,4.627802024636803,1163408.0179347778,0.0,0.0,-4870.0,46313.99374999991,0.1766453353049838,1.0920381340326912,0.0176494942877489,10577.0,0.0046974597293307,0.0,0.0499958598453531,0.0065819631216843,75392.23139865471,0.0114754098360656,79415.05742151788,0.1343749999999985,0.2299020189062187,147.327539,2045607.8599608392,1989085.549999997,0.0003474598578574,0.0,0.0,0.0,1410.25,7480.0,0.0008726070306819,7240.0,647140.891023975,0.4375,-227555.5300000012,0.0260884319731795,0.0,0.0089309418373741,0.1993308604414726,1617544.375
2024-08-29,1631274.1666666667,146.4927316,1617544.375,147.6568824,39.66666666666666,146.4927316,0.1159447406836307,4.2,147.6568824,39.275,639011.2627283947,67.40599999999999,0.1394034347062245,5.094453020659652,0.0,66.93666666666668,74150.0,0.0,0.0,0.0,1.7027751342732966,372376.1839391205,0.091222411191924,4.304229988018462,1085058.5799741962,0.0,0.0,24910.0,80765.51875000005,0.1992013304347203,1.1306282821941935,0.0159685900698676,67141.5,0.0110699261796565,0.0,1.1761867303362763,0.0421477681296795,75773.35343029395,0.0494233937397035,77146.29243411914,1.296875,0.2375517525376074,147.327539,2364306.492345527,2450052.25,0.0006210003368136,0.0,0.0,0.0,42599.625,17710.0,0.0263359853728897,48380.0,861027.9143086523,1.875,220329.5,0.0450340469294823,0.0,0.0092038216560508,0.1467656665322419,1660144.0
2024-08-30,1665084.2916666667,146.4927316,1660144.0,147.6568824,39.958333333333336,146.4927316,0.1049023844280441,4.2,147.6568824,39.7625,626095.298981162,67.486,0.1261269171151582,5.205515571889586,0.0,66.80000000000003,134969.0,0.0,0.0,0.0,1.6717164201737031,356270.7377594328,0.1462018198709909,4.207310523646603,1122939.5940728756,0.0,0.0,75160.0,124972.8187500001,0.2238688098969763,1.262906233495844,0.0144477719679754,101430.375,0.0263362884379985,0.0,2.59095466078044,0.0627611121075732,75671.85601017636,0.0975206611570247,77629.08293412844,2.765625,0.2351381338402804,147.327539,2282731.921645947,2489981.549999997,0.0022720817949446,0.0,0.0,0.0,57420.5,42600.0,0.0345876622750798,73090.0,1040120.0731854428,3.6875,3041684.009999998,0.0716909000753054,0.0,0.009353813559322,0.1395406508911532,1717564.0
2024-09-02,1710847.1666666667,146.67707068,1717564.0,147.6568824,39.79166666666666,146.4927316,0.9288265668634494,4.2,147.6568824,39.7125,569089.2085225361,67.74199999999999,0.2569761011994274,5.212128845877646,0.1578992999999968,68.21333333333335,139124.0,0.1500043349999771,0.0353073568110531,0.5553587424435318,1.7473085317904928,374781.7039423672,0.1628225013312872,4.327231125189338,1150289.9676574145,0.921695399999976,-0.7000000000000002,88980.0,145525.8187500001,0.1997289418463307,1.2072287752480348,-0.6202615396480224,137288.625,0.0335935523510064,-0.6650000000000009,-0.7659219735796015,0.084874719433895,72520.3498431546,0.0099502487562188,75671.81254944668,-0.7250000000000014,0.2396104376809949,147.327539,1737027.8814891877,2000381.3999999985,-8.39604126654514e-05,-0.1666666666666667,0.0062917483340858,0.0010693663406238,37268.5,55770.0,0.0216984573213989,20810.0,1137687.170718787,0.375,2894266.669999998,0.063536553536557,0.921695399999976,0.008916374572448,0.0975567078226134,1754832.875
2024-09-03,1735883.5,146.86140976000002,1754832.875,147.6568824,39.8125,146.4927316,0.8403668938288433,4.2,147.6568824,39.5625,580210.9726926411,68.37,0.2325021867994792,5.257741160045119,0.1578992999999968,69.43000000000002,122789.5,0.1421093699999858,0.0486003790618284,0.7644482007539722,1.828619266292821,378819.75661276287,0.1588336952364446,4.376103169218976,1125913.8552685217,0.921695399999976,-0.7000000000000002,83270.0,112061.71875,0.2190250779781936,1.230505886552154,-0.5611890120624965,75109.0,-0.004196024267007,-0.6300000000000008,0.9469039286660744,0.0452424608949584,68405.88524626255,-0.0093167701863353,72520.29735748126,1.0249999999999986,0.221417701197141,147.327539,1267648.2261092665,1583254.700000003,0.0014904224612961,-0.1666666666666667,0.0062917483340858,0.0010693663406238,-19580.0,-7200.0,-0.0111577568919664,-1600.0,1197127.866760527,-0.375,2624832.829999998,0.052804620177874,0.921695399999976,0.0098853762052431,0.0897788536961711,1735253.0
2024-09-04,1762335.375,147.04574884,1735253.0,147.8147817,38.4375,146.4927316,0.760331951559408,3.5,147.6568824,39.325,631295.0203329602,68.56199999999998,0.2103591213900131,5.22880171446511,0.1578992999999968,69.74333333333335,143409.0,0.1342144049999944,0.0578460214523762,0.9098753521685282,1.8262907475923715,381865.4607314541,0.1874307444020219,4.3223583657980384,1150059.6786268926,0.921695399999976,-0.7000000000000002,137830.0,156490.875,0.2219039356575382,1.260792226923644,-0.5077424394851162,79355.625,0.0155321850987002,-0.5950000000000006,-1.4051821597783132,0.0462024133591489,66449.52765611971,-0.0477707006369426,68405.8362802215,-1.4437500000000014,0.2193220605626137,144.8438992,1758300.9188607708,2147155.850000001,0.0003458503201736,-0.1666666666666667,0.0062917483340858,0.0010693663406238,61667.125,26540.0,0.0355378293539905,36050.0,1299424.7644250705,-1.875,2927444.609999996,0.0542678913470671,0.921695399999976,0.0097003162916653,0.0944239272292653,1796920.125
2024-09-05,1765879.375,147.23008792000002,1796920.125,147.8147817,38.520833333333336,147.414427,0.687919384744248,3.5,147.8147817,39.025,645643.822184527,68.946,0.1903249193528609,5.12754850635131,0.1578992999999968,68.94333333333334,157963.0,0.1263194400000031,0.0648005054280372,1.0192642676714976,1.826205730038569,367360.9354420884,0.1448050492095364,4.171205808278328,1243913.4415066796,0.921695399999976,-0.7000000000000002,208380.0,113280.7875000001,0.2416739474207208,1.2250134263485604,-0.4593860166770103,10632.0,0.0099178792681169,-0.5600000000000005,-0.4231410017041881,0.0060586961836255,66748.40296413611,-0.0598159509202453,66449.48578183251,-0.5499999999999972,0.220031930849789,144.8438992,2163818.545635938,2618091.299999997,0.0004400209533785,-0.1666666666666667,0.0062917483340858,0.0010693663406238,-31455.125,17210.0,-0.0175050212652051,29330.0,1433941.3555204254,-2.4375,3488609.169999998,0.0665403213919544,0.0,0.0091624834874504,0.1084707350146917,1765465.0
2024-09-06,1761351.0416666667,147.414427,1765465.0,147.8147817,38.020833333333336,147.414427,0.622403252863819,3.5,147.8147817,38.4,698897.5005967868,69.422,0.1721987365573625,5.256078285960569,0.1578992999999968,68.55333333333336,88067.0,0.1184244750000118,0.0701486048509473,1.1033859362164815,1.834259566664267,300307.13737705775,0.1019800085783476,4.132546812580853,1294895.5163804018,0.921695399999976,-0.7000000000000002,154070.0,62595.13125000009,0.2481837763109116,1.1848958634556204,-0.4156349674696762,-13585.0,-0.0289821165675678,-0.5250000000000004,-0.3262942396371215,-0.0078288295712498,66438.38779276478,-0.0175999999999999,66748.36707039394,-0.5343749999999972,0.2144567243762621,144.8438992,91711.68414679916,470091.8999999985,0.0023562183219536,-0.1666666666666667,0.0062917483340858,0.0010693663406238,-43797.0,-50790.0,-0.0248076285851036,-60870.0,1412262.9155255323,-0.6875,2896378.170000002,0.0294090977543874,0.0,0.0094919687397829,0.0878492569378854,1721668.0
2024-09-09,1741896.25,147.414427,1721668.0,147.8147817,38.25,147.414427,0.5631267525910744,3.5,147.8147817,38.4,724132.7872225348,69.666,0.1557988568852408,5.293448681922703,0.1578992999999968,70.05333333333336,75306.5,0.1105295100000205,0.0742383053031558,1.1677139149419362,1.7227807234402437,279837.59610052005,0.1026712628731128,4.2788408108373615,1309064.5858147012,0.921695399999976,-0.7000000000000002,137340.0,72000.3500000001,0.2524180343010345,1.167380636013594,-0.3760506848535168,-58364.375,0.0117531601309301,-0.4900000000000006,-0.5779566930050137,-0.0324802278008878,66546.92794057181,-0.0065252854812397,66438.35514222359,-0.8656250000000014,0.2088710975862523,144.8438992,-1037505.2381528914,-796591.1499999985,0.0006059529655129,-0.1666666666666667,0.0062917483340858,0.0010693663406238,16887.75,20000.0,0.0098089469049782,-4650.0,1389652.8005357762,-0.25,2025703.259999998,-0.0009093842730028,0.0,0.0091351624731317,0.0854803389045461,1738555.75
2024-09-10,1714513.0833333333,147.414427,1738555.75,147.8147817,38.41666666666666,147.414427,0.5094956332966945,3.5,147.8147817,38.1875,717304.7743940346,69.768,0.1409608705152152,5.253386777343036,0.1578992999999968,70.80000000000003,42153.0,0.1026345450000008,0.0772696780048899,1.215395176919022,1.8304460198496928,256513.5716144282,0.0814416606300579,4.404740986502035,1310915.6788547116,0.921695399999976,-0.7000000000000002,121630.0,12179.168749999952,0.2524180343010345,1.167380636013594,-0.3402363339150867,-82149.5,-0.02317517294255,-0.4550000000000005,0.1556582301383215,-0.0465313670902566,64235.90663070948,-0.0446153846153846,66546.89904196805,-0.1156250000000014,0.1711270303715694,144.8438992,-618974.0726145208,-483575.700000003,0.00043852779953,-0.1666666666666667,0.0062917483340858,0.0010693663406238,-55240.25,-39900.0,-0.0317736431517942,-26150.0,1362888.917884614,-1.8125,1817643.629999999,0.0079015935952801,0.0,0.0088654909186627,0.082106534202,1715185.0
2024-09-11,1728666.5833333333,147.414427,1715185.0,147.8147817,38.54166666666666,147.414427,0.4609722396493794,3.5,147.8147817,38.4625,723650.6363971157,69.46000000000001,0.127536025704245,5.243483449482509,0.1578992999999968,69.80666666666669,84633.0,0.0947395800000094,0.0793640866930293,1.2483386844231468,1.88014410142146,270357.3767676875,0.0901333533108957,4.179633923816497,1308784.6782776052,0.921695399999976,-0.7000000000000002,164870.0,85151.25,0.2619129307058053,1.1530271585209395,-0.3078328735422215,42460.5,0.0198659745387299,-0.4200000000000004,0.0842860177441977,0.0246624203969638,65591.6157272022,0.0048622366288493,64945.27524978135,-0.2093750000000014,0.1800111446077108,144.8438992,57671.26763448119,177233.8999999985,0.0007827421021322,-0.1666666666666667,0.0062917483340858,0.0010693663406238,80813.0,33410.0,0.0480082313743324,50480.0,1362366.3967035788,0.1875,1344597.34,-0.0172727617638498,0.0,0.0093044796227685,0.0856796571854222,1764128.5
2024-09-12,1745834.0416666667,147.414427,1764128.5,147.8147817,38.770833333333336,147.414427,0.4170701215875283,3.5,147.8147817,38.55,741858.0120916186,69.078,0.1153897375419319,5.173804565791012,0.1578992999999968,67.96333333333335,88336.0,0.0868446149999897,0.0805946110307793,1.2676939267807896,1.885055073886064,310432.59340724273,0.0857473861860333,4.0580488895217455,1309918.8202455458,0.921695399999976,-0.7000000000000002,127830.0,103771.71875,0.2669107428566629,1.1291953935610537,-0.2785154570143913,51502.375,0.0285392786762905,-0.3850000000000002,0.0762587779590333,0.0296236545765069,69502.46438431217,-0.0266875981161694,66087.7737545219,-0.25,0.1794245948243564,144.8438992,255102.385002628,348076.299999997,0.0007821298961332,-0.1666666666666667,0.0062917483340858,0.0010693663406238,25929.625,48950.0,0.0146982631934124,11340.0,1355759.4531678376,-1.0625,342093.91999999434,-0.0234131686117722,0.0,0.0094670074789358,0.0945691335373538,1790058.125
